"","trial","outcome_condition","rt","chose_risky","key_pressed","reward","color","session","total_earned","participant","condition","video","age","gender","risk_first_to_mind","total_risk","judged_percent","total_judged","confidence","block","last_risk","experiment","door_choice","risk_break_trials"
"1:4644",44,"second_win",360,0,"right",0.5,"3","first_time",0.55,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,3,0,"Gain",1,"(40,60]"
"1:4645",45,"second_win",1220,0,"right",0.5,"3","first_time",0.5625,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,3,0,"Gain",1,"(40,60]"
"1:4646",46,"second_win",245,0,"right",0.5,"3","first_time",0.575,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,3,0,"Gain",1,"(40,60]"
"1:4647",47,"second_win",136,0,"right",0.5,"3","first_time",0.5875,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,3,0,"Gain",1,"(40,60]"
"1:4648",48,"second_win",823,1,"left",0,"2","first_time",0.5875,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,3,0,"Gain",0,"(40,60]"
"1:4649",49,"second_win",562,0,"right",0.5,"3","first_time",0.6,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,3,0,"Gain",1,"(40,60]"
"1:4650",50,"second_win",119,0,"right",0.5,"3","first_time",0.6125,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,3,0,"Gain",1,"(40,60]"
"1:4651",51,"second_win",293,0,"right",0.5,"3","first_time",0.625,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,3,0,"Gain",1,"(40,60]"
"1:4652",52,"second_win",1032,0,"right",0.5,"3","first_time",0.6375,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,3,0,"Gain",1,"(40,60]"
"1:4653",53,"second_win",262,0,"right",0.5,"3","first_time",0.65,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,3,0,"Gain",1,"(40,60]"
"1:4654",54,"second_win",1448,0,"right",0.5,"3","first_time",0.6625,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,3,0,"Gain",1,"(40,60]"
"1:4655",55,"second_win",744,1,"left",0,"2","first_time",0.6625,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,3,0,"Gain",0,"(40,60]"
"1:4656",56,"second_win",706,0,"right",0.5,"3","first_time",0.675,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,3,0,"Gain",1,"(40,60]"
"1:4657",57,"second_win",627,0,"right",0.5,"3","first_time",0.6875,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,3,0,"Gain",1,"(40,60]"
"1:4658",58,"second_win",241,0,"right",0.5,"3","first_time",0.7,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,3,0,"Gain",1,"(40,60]"
"1:4659",59,"second_win",482,0,"right",0.5,"3","first_time",0.7125,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,3,0,"Gain",1,"(40,60]"
"1:4660",60,"second_win",626,0,"right",0.5,"3","first_time",0.725,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,3,0,"Gain",1,"(40,60]"
"1:4661",61,"second_win",87,0,"right",0.5,"3","first_time",0.7375,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,4,0,"Gain",1,"(60,80]"
"1:4662",62,"second_win",359,0,"right",0.5,"3","first_time",0.75,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,4,0,"Gain",1,"(60,80]"
"1:4663",63,"second_win",272,0,"right",0.5,"3","first_time",0.7625,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,4,0,"Gain",1,"(60,80]"
"1:4664",64,"second_win",902,0,"right",0.5,"3","first_time",0.775,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,4,0,"Gain",1,"(60,80]"
"1:4665",65,"second_win",66,0,"right",0.5,"3","first_time",0.7875,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,4,0,"Gain",1,"(60,80]"
"1:4666",66,"second_win",83,0,"right",0.5,"3","first_time",0.8,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,4,0,"Gain",1,"(60,80]"
"1:4667",67,"second_win",259,0,"right",0.5,"3","first_time",0.8125,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,4,0,"Gain",1,"(60,80]"
"1:4668",68,"second_win",705,0,"right",0.5,"3","first_time",0.825,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,4,0,"Gain",1,"(60,80]"
"1:4669",69,"second_win",254,0,"right",0.5,"3","first_time",0.8375,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,4,0,"Gain",1,"(60,80]"
"1:4670",70,"second_win",245,0,"right",0.5,"3","first_time",0.85,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,4,0,"Gain",1,"(60,80]"
"1:4671",71,"second_win",753,1,"left",0,"2","first_time",0.85,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,4,0,"Gain",0,"(60,80]"
"1:4672",72,"second_win",430,1,"left",0,"2","first_time",0.85,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,4,0,"Gain",0,"(60,80]"
"1:4673",73,"second_win",86,0,"right",0.5,"3","first_time",0.8625,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,4,0,"Gain",1,"(60,80]"
"1:4674",74,"second_win",185,0,"right",0.5,"3","first_time",0.875,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,4,0,"Gain",1,"(60,80]"
"1:4675",75,"second_win",74,0,"right",0.5,"3","first_time",0.8875,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,4,0,"Gain",1,"(60,80]"
"1:4676",76,"second_win",708,0,"right",0.5,"3","first_time",0.9,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,4,0,"Gain",1,"(60,80]"
"1:4677",77,"second_win",71,0,"right",0.5,"3","first_time",0.9125,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,4,0,"Gain",1,"(60,80]"
"1:4678",78,"second_win",638,0,"right",0.5,"3","first_time",0.925,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,4,0,"Gain",1,"(60,80]"
"1:4679",79,"second_win",77,0,"right",0.5,"3","first_time",0.9375,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,4,0,"Gain",1,"(60,80]"
"1:4680",80,"second_win",485,0,"right",0.5,"3","first_time",0.95,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,4,0,"Gain",1,"(60,80]"
"1:4681",81,"second_win",102,0,"right",0.5,"3","first_time",0.9625,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,5,0,"Gain",1,"(80,100]"
"1:4682",82,"second_win",230,0,"right",0.5,"3","first_time",0.975,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,5,0,"Gain",1,"(80,100]"
"1:4683",83,"second_win",78,0,"right",0.5,"3","first_time",0.9875,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,5,0,"Gain",1,"(80,100]"
"1:4684",84,"second_win",98,0,"right",0.5,"3","first_time",1,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,5,0,"Gain",1,"(80,100]"
"1:4685",85,"second_win",80,0,"right",0.5,"3","first_time",1.0125,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,5,0,"Gain",1,"(80,100]"
"1:4686",86,"second_win",354,0,"right",0.5,"3","first_time",1.025,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,5,0,"Gain",1,"(80,100]"
"1:4687",87,"second_win",78,0,"right",0.5,"3","first_time",1.0375,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,5,0,"Gain",1,"(80,100]"
"1:4688",88,"second_win",21,0,"right",0.5,"3","first_time",1.05,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,5,0,"Gain",1,"(80,100]"
"1:4689",89,"second_win",200,0,"right",0.5,"3","first_time",1.0625,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,5,0,"Gain",1,"(80,100]"
"1:4690",90,"second_win",623,0,"right",0.5,"3","first_time",1.075,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,5,0,"Gain",1,"(80,100]"
"1:4691",91,"second_win",115,0,"right",0.5,"3","first_time",1.0875,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,5,0,"Gain",1,"(80,100]"
"1:4692",92,"second_win",251,1,"left",1,"2","first_time",1.1125,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,5,0,"Gain",0,"(80,100]"
"1:4693",93,"second_win",908,1,"left",0,"2","first_time",1.1125,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,5,1,"Gain",0,"(80,100]"
"1:4694",94,"second_win",394,0,"right",0.5,"3","first_time",1.125,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,5,0,"Gain",1,"(80,100]"
"1:4695",95,"second_win",256,0,"right",0.5,"3","first_time",1.1375,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,5,0,"Gain",1,"(80,100]"
"1:4696",96,"second_win",366,0,"right",0.5,"3","first_time",1.15,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,5,0,"Gain",1,"(80,100]"
"1:4697",97,"second_win",72,0,"right",0.5,"3","first_time",1.1625,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,5,0,"Gain",1,"(80,100]"
"1:4698",98,"second_win",384,0,"right",0.5,"3","first_time",1.175,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,5,0,"Gain",1,"(80,100]"
"1:4699",99,"second_win",111,0,"right",0.5,"3","first_time",1.1875,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,5,0,"Gain",1,"(80,100]"
"1:4700",100,"second_win",187,0,"right",0.5,"3","first_time",1.2,"cd47","Episodic","Restaurant",NA,NA,2.5,0.24,0,220,6,5,0,"Gain",1,"(80,100]"
"1:4701",1,"first_win",2,NA,NA,-1,NA,"first_time",0,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,1,NA,"Control",NA,"(0,20]"
"1:4702",2,"first_win",1631,1,"left",1,"3","first_time",0.025,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,1,NA,"Control",0,"(0,20]"
"1:4703",3,"first_win",1646,0,"right",0.5,"2","first_time",0.0375,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,1,1,"Control",1,"(0,20]"
"1:4704",4,"first_win",1640,0,"right",0.5,"2","first_time",0.05,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,1,1,"Control",1,"(0,20]"
"1:4705",5,"first_win",1126,1,"left",0,"3","first_time",0.05,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,1,1,"Control",0,"(0,20]"
"1:4706",6,"first_win",1644,0,"right",0.5,"2","first_time",0.0625,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,1,0,"Control",1,"(0,20]"
"1:4707",7,"first_win",1638,0,"right",0.5,"2","first_time",0.075,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,1,0,"Control",1,"(0,20]"
"1:4708",8,"first_win",1358,0,"right",0.5,"2","first_time",0.0875,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,1,0,"Control",1,"(0,20]"
"1:4709",9,"first_win",1634,0,"right",0.5,"2","first_time",0.1,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,1,0,"Control",1,"(0,20]"
"1:4710",10,"first_win",1146,0,"right",0.5,"2","first_time",0.1125,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,1,0,"Control",1,"(0,20]"
"1:4711",11,"first_win",725,0,"right",0.5,"2","first_time",0.125,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,1,0,"Control",1,"(0,20]"
"1:4712",12,"first_win",1637,0,"right",0.5,"2","first_time",0.1375,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,1,0,"Control",1,"(0,20]"
"1:4713",13,"first_win",1427,0,"right",0.5,"2","first_time",0.15,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,1,0,"Control",1,"(0,20]"
"1:4714",14,"first_win",1632,0,"right",0.5,"2","first_time",0.1625,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,1,0,"Control",1,"(0,20]"
"1:4715",15,"first_win",1320,0,"right",0.5,"2","first_time",0.175,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,1,0,"Control",1,"(0,20]"
"1:4716",16,"first_win",1488,0,"right",0.5,"2","first_time",0.1875,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,1,0,"Control",1,"(0,20]"
"1:4717",17,"first_win",1055,0,"right",0.5,"2","first_time",0.2,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,1,0,"Control",1,"(0,20]"
"1:4718",18,"first_win",1645,0,"right",0.5,"2","first_time",0.2125,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,1,0,"Control",1,"(0,20]"
"1:4719",19,"first_win",1204,0,"right",0.5,"2","first_time",0.225,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,1,0,"Control",1,"(0,20]"
"1:4720",20,"first_win",1636,0,"right",0.5,"2","first_time",0.2375,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,1,0,"Control",1,"(0,20]"
"1:4721",21,"first_win",1647,0,"right",0.5,"2","first_time",0.25,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,2,0,"Control",1,"(20,40]"
"1:4722",22,"first_win",831,0,"right",0.5,"2","first_time",0.2625,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,2,0,"Control",1,"(20,40]"
"1:4723",23,"first_win",1629,0,"right",0.5,"2","first_time",0.275,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,2,0,"Control",1,"(20,40]"
"1:4724",24,"first_win",1279,0,"right",0.5,"2","first_time",0.2875,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,2,0,"Control",1,"(20,40]"
"1:4725",25,"first_win",650,1,"left",1,"3","first_time",0.3125,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,2,0,"Control",0,"(20,40]"
"1:4726",26,"first_win",1347,1,"left",0,"3","first_time",0.3125,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,2,1,"Control",0,"(20,40]"
"1:4727",27,"first_win",1343,0,"right",0.5,"2","first_time",0.325,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,2,0,"Control",1,"(20,40]"
"1:4728",28,"first_win",1630,0,"right",0.5,"2","first_time",0.3375,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,2,0,"Control",1,"(20,40]"
"1:4729",29,"first_win",1635,0,"right",0.5,"2","first_time",0.35,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,2,0,"Control",1,"(20,40]"
"1:4730",30,"first_win",335,1,"left",0,"3","first_time",0.35,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,2,0,"Control",0,"(20,40]"
"1:4731",31,"first_win",484,0,"right",0.5,"2","first_time",0.3625,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,2,0,"Control",1,"(20,40]"
"1:4732",32,"first_win",879,0,"right",0.5,"2","first_time",0.375,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,2,0,"Control",1,"(20,40]"
"1:4733",33,"first_win",666,0,"right",0.5,"2","first_time",0.3875,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,2,0,"Control",1,"(20,40]"
"1:4734",34,"first_win",82,0,"right",0.5,"2","first_time",0.4,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,2,0,"Control",1,"(20,40]"
"1:4735",35,"first_win",326,0,"right",0.5,"2","first_time",0.4125,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,2,0,"Control",1,"(20,40]"
"1:4736",36,"first_win",1604,0,"right",0.5,"2","first_time",0.425,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,2,0,"Control",1,"(20,40]"
"1:4737",37,"first_win",1504,1,"left",1,"3","first_time",0.45,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,2,0,"Control",0,"(20,40]"
"1:4738",38,"first_win",1628,0,"right",0.5,"2","first_time",0.4625,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,2,1,"Control",1,"(20,40]"
"1:4739",39,"first_win",1023,0,"right",0.5,"2","first_time",0.475,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,2,1,"Control",1,"(20,40]"
"1:4740",40,"first_win",1565,0,"right",0.5,"2","first_time",0.4875,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,2,1,"Control",1,"(20,40]"
"1:4741",41,"first_win",380,0,"right",0.5,"2","first_time",0.5,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,3,1,"Control",1,"(40,60]"
"1:4742",42,"first_win",295,0,"right",0.5,"2","first_time",0.5125,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,3,1,"Control",1,"(40,60]"
"1:4743",43,"first_win",1273,0,"right",0.5,"2","first_time",0.525,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,3,1,"Control",1,"(40,60]"
"1:4744",44,"first_win",752,1,"left",0,"3","first_time",0.525,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,3,1,"Control",0,"(40,60]"
"1:4745",45,"first_win",628,0,"right",0.5,"2","first_time",0.5375,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,3,0,"Control",1,"(40,60]"
"1:4746",46,"first_win",279,0,"right",0.5,"2","first_time",0.55,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,3,0,"Control",1,"(40,60]"
"1:4747",47,"first_win",126,0,"right",0.5,"2","first_time",0.5625,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,3,0,"Control",1,"(40,60]"
"1:4748",48,"first_win",1026,0,"right",0.5,"2","first_time",0.575,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,3,0,"Control",1,"(40,60]"
"1:4749",49,"first_win",1639,0,"right",0.5,"2","first_time",0.5875,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,3,0,"Control",1,"(40,60]"
"1:4750",50,"first_win",497,0,"right",0.5,"2","first_time",0.6,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,3,0,"Control",1,"(40,60]"
"1:4751",51,"first_win",996,0,"right",0.5,"2","first_time",0.6125,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,3,0,"Control",1,"(40,60]"
"1:4752",52,"first_win",508,0,"right",0.5,"2","first_time",0.625,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,3,0,"Control",1,"(40,60]"
"1:4753",53,"first_win",137,0,"right",0.5,"2","first_time",0.6375,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,3,0,"Control",1,"(40,60]"
"1:4754",54,"first_win",103,0,"right",0.5,"2","first_time",0.65,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,3,0,"Control",1,"(40,60]"
"1:4755",55,"first_win",378,0,"right",0.5,"2","first_time",0.6625,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,3,0,"Control",1,"(40,60]"
"1:4756",56,"first_win",392,1,"left",0,"3","first_time",0.6625,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,3,0,"Control",0,"(40,60]"
"1:4757",57,"first_win",137,0,"right",0.5,"2","first_time",0.675,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,3,0,"Control",1,"(40,60]"
"1:4758",58,"first_win",387,1,"left",1,"3","first_time",0.7,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,3,0,"Control",0,"(40,60]"
"1:4759",59,"first_win",400,0,"right",0.5,"2","first_time",0.7125,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,3,1,"Control",1,"(40,60]"
"1:4760",60,"first_win",501,0,"right",0.5,"2","first_time",0.725,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,3,1,"Control",1,"(40,60]"
"1:4761",61,"first_win",225,1,"left",1,"3","first_time",0.75,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,4,1,"Control",0,"(60,80]"
"1:4762",62,"first_win",412,0,"right",0.5,"2","first_time",0.7625,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,4,1,"Control",1,"(60,80]"
"1:4763",63,"first_win",1453,1,"left",0,"3","first_time",0.7625,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,4,1,"Control",0,"(60,80]"
"1:4764",64,"first_win",233,0,"right",0.5,"2","first_time",0.775,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,4,0,"Control",1,"(60,80]"
"1:4765",65,"first_win",745,0,"right",0.5,"2","first_time",0.7875,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,4,0,"Control",1,"(60,80]"
"1:4766",66,"first_win",373,1,"left",0,"3","first_time",0.7875,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,4,0,"Control",0,"(60,80]"
"1:4767",67,"first_win",182,0,"right",0.5,"2","first_time",0.8,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,4,0,"Control",1,"(60,80]"
"1:4768",68,"first_win",822,0,"right",0.5,"2","first_time",0.8125,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,4,0,"Control",1,"(60,80]"
"1:4769",69,"first_win",1633,0,"right",0.5,"2","first_time",0.825,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,4,0,"Control",1,"(60,80]"
"1:4770",70,"first_win",478,0,"right",0.5,"2","first_time",0.8375,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,4,0,"Control",1,"(60,80]"
"1:4771",71,"first_win",255,0,"right",0.5,"2","first_time",0.85,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,4,0,"Control",1,"(60,80]"
"1:4772",72,"first_win",249,1,"left",0,"3","first_time",0.85,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,4,0,"Control",0,"(60,80]"
"1:4773",73,"first_win",239,0,"right",0.5,"2","first_time",0.8625,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,4,0,"Control",1,"(60,80]"
"1:4774",74,"first_win",355,0,"right",0.5,"2","first_time",0.875,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,4,0,"Control",1,"(60,80]"
"1:4775",75,"first_win",251,0,"right",0.5,"2","first_time",0.8875,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,4,0,"Control",1,"(60,80]"
"1:4776",76,"first_win",369,1,"left",0,"3","first_time",0.8875,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,4,0,"Control",0,"(60,80]"
"1:4777",77,"first_win",225,0,"right",0.5,"2","first_time",0.9,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,4,0,"Control",1,"(60,80]"
"1:4778",78,"first_win",1643,0,"right",0.5,"2","first_time",0.9125,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,4,0,"Control",1,"(60,80]"
"1:4779",79,"first_win",404,0,"right",0.5,"2","first_time",0.925,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,4,0,"Control",1,"(60,80]"
"1:4780",80,"first_win",266,0,"right",0.5,"2","first_time",0.9375,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,4,0,"Control",1,"(60,80]"
"1:4781",81,"first_win",241,0,"right",0.5,"2","first_time",0.95,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,5,0,"Control",1,"(80,100]"
"1:4782",82,"first_win",781,0,"right",0.5,"2","first_time",0.9625,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,5,0,"Control",1,"(80,100]"
"1:4783",83,"first_win",91,0,"right",0.5,"2","first_time",0.975,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,5,0,"Control",1,"(80,100]"
"1:4784",84,"first_win",258,0,"right",0.5,"2","first_time",0.9875,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,5,0,"Control",1,"(80,100]"
"1:4785",85,"first_win",1642,1,"left",1,"3","first_time",1.0125,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,5,0,"Control",0,"(80,100]"
"1:4786",86,"first_win",289,0,"right",0.5,"2","first_time",1.025,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,5,1,"Control",1,"(80,100]"
"1:4787",87,"first_win",61,0,"right",0.5,"2","first_time",1.0375,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,5,1,"Control",1,"(80,100]"
"1:4788",88,"first_win",62,0,"right",0.5,"2","first_time",1.05,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,5,1,"Control",1,"(80,100]"
"1:4789",89,"first_win",497,0,"right",0.5,"2","first_time",1.0625,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,5,1,"Control",1,"(80,100]"
"1:4790",90,"first_win",476,0,"right",0.5,"2","first_time",1.075,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,5,1,"Control",1,"(80,100]"
"1:4791",91,"first_win",1641,0,"right",0.5,"2","first_time",1.0875,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,5,1,"Control",1,"(80,100]"
"1:4792",92,"first_win",784,0,"right",0.5,"2","first_time",1.1,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,5,1,"Control",1,"(80,100]"
"1:4793",93,"first_win",92,0,"right",0.5,"2","first_time",1.1125,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,5,1,"Control",1,"(80,100]"
"1:4794",94,"first_win",231,0,"right",0.5,"2","first_time",1.125,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,5,1,"Control",1,"(80,100]"
"1:4795",95,"first_win",82,0,"right",0.5,"2","first_time",1.1375,"ct01","Baseline",NA,NA,NA,0,0.161616161616162,0,208.25,NA,5,1,"Control",1,"(80,100]"
