"","trial","outcome_condition","rt","chose_risky","key_pressed","reward","color","session","total_earned","participant","condition","video","age","gender","risk_first_to_mind","total_risk","judged_percent","block","last_risk","experiment"
"1:3601",1,"first_win",1479,1,"left",1,"2","first_time",0.025,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,1,NA,"Gain"
"1:3602",2,"first_win",1477,1,"left",0,"2","first_time",0.025,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,1,1,"Gain"
"1:3603",3,"first_win",1478,1,"left",1,"2","first_time",0.05,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,1,0,"Gain"
"1:3604",4,"first_win",2,NA,NA,-1,NA,"first_time",0.05,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,1,1,"Gain"
"1:3605",5,"first_win",266,0,"right",0.5,"1","first_time",0.0625,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,1,1,"Gain"
"1:3606",6,"first_win",933,0,"right",0.5,"1","first_time",0.075,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,1,1,"Gain"
"1:3607",7,"first_win",706,1,"left",0,"2","first_time",0.075,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,1,1,"Gain"
"1:3608",8,"first_win",107,1,"left",1,"2","first_time",0.1,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,1,0,"Gain"
"1:3609",9,"first_win",562,1,"left",1,"2","first_time",0.125,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,1,1,"Gain"
"1:3610",10,"first_win",567,0,"right",0.5,"1","first_time",0.1375,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,1,1,"Gain"
"1:3611",11,"first_win",366,0,"right",0.5,"1","first_time",0.15,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,1,1,"Gain"
"1:3612",12,"first_win",1462,0,"right",0.5,"1","first_time",0.1625,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,1,1,"Gain"
"1:3613",13,"first_win",243,1,"left",0,"2","first_time",0.1625,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,1,1,"Gain"
"1:3614",14,"first_win",62,1,"left",1,"2","first_time",0.1875,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,1,0,"Gain"
"1:3615",15,"first_win",94,1,"left",1,"2","first_time",0.2125,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,1,1,"Gain"
"1:3616",16,"first_win",1481,1,"left",1,"2","first_time",0.2375,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,1,1,"Gain"
"1:3617",17,"first_win",234,1,"left",0,"2","first_time",0.2375,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,1,1,"Gain"
"1:3618",18,"first_win",1262,0,"right",0.5,"1","first_time",0.25,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,1,0,"Gain"
"1:3619",19,"first_win",458,0,"right",0.5,"1","first_time",0.2625,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,1,0,"Gain"
"1:3620",20,"first_win",89,1,"left",1,"2","first_time",0.2875,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,1,0,"Gain"
"1:3621",21,"first_win",810,1,"left",0,"2","first_time",0.2875,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,2,1,"Gain"
"1:3622",22,"first_win",695,1,"left",0,"2","first_time",0.2875,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,2,0,"Gain"
"1:3623",23,"first_win",690,0,"right",0.5,"1","first_time",0.3,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,2,0,"Gain"
"1:3624",24,"first_win",63,0,"right",0.5,"1","first_time",0.3125,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,2,0,"Gain"
"1:3625",25,"first_win",468,1,"left",1,"2","first_time",0.3375,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,2,0,"Gain"
"1:3626",26,"first_win",474,1,"left",1,"2","first_time",0.3625,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,2,1,"Gain"
"1:3627",27,"first_win",219,0,"right",0.5,"1","first_time",0.375,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,2,1,"Gain"
"1:3628",28,"first_win",835,1,"left",0,"2","first_time",0.375,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,2,1,"Gain"
"1:3629",29,"first_win",376,1,"left",1,"2","first_time",0.4,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,2,0,"Gain"
"1:3630",30,"first_win",225,1,"left",1,"2","first_time",0.425,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,2,1,"Gain"
"1:3631",31,"first_win",1471,0,"right",0.5,"1","first_time",0.4375,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,2,1,"Gain"
"1:3632",32,"first_win",481,0,"right",0.5,"1","first_time",0.45,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,2,1,"Gain"
"1:3633",33,"first_win",231,1,"left",1,"2","first_time",0.475,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,2,1,"Gain"
"1:3634",34,"first_win",231,1,"left",0,"2","first_time",0.475,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,2,1,"Gain"
"1:3635",35,"first_win",200,1,"left",0,"2","first_time",0.475,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,2,0,"Gain"
"1:3636",36,"first_win",262,1,"left",1,"2","first_time",0.5,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,2,0,"Gain"
"1:3637",37,"first_win",933,1,"left",1,"2","first_time",0.525,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,2,1,"Gain"
"1:3638",38,"first_win",74,1,"left",0,"2","first_time",0.525,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,2,1,"Gain"
"1:3639",39,"first_win",370,0,"right",0.5,"1","first_time",0.5375,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,2,0,"Gain"
"1:3640",40,"first_win",91,1,"left",0,"2","first_time",0.5375,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,2,0,"Gain"
"1:3641",41,"first_win",697,1,"left",0,"2","first_time",0.5375,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,3,0,"Gain"
"1:3642",42,"first_win",199,1,"left",0,"2","first_time",0.5375,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,3,0,"Gain"
"1:3643",43,"first_win",962,1,"left",0,"2","first_time",0.5375,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,3,0,"Gain"
"1:3644",44,"first_win",1482,1,"left",1,"2","first_time",0.5625,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,3,0,"Gain"
"1:3645",45,"first_win",64,1,"left",1,"2","first_time",0.5875,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,3,1,"Gain"
"1:3646",46,"first_win",72,1,"left",0,"2","first_time",0.5875,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,3,1,"Gain"
"1:3647",47,"first_win",53,0,"right",0.5,"1","first_time",0.6,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,3,0,"Gain"
"1:3648",48,"first_win",43,0,"right",0.5,"1","first_time",0.6125,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,3,0,"Gain"
"1:3649",49,"first_win",902,1,"left",0,"2","first_time",0.6125,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,3,0,"Gain"
"1:3650",50,"first_win",350,1,"left",0,"2","first_time",0.6125,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,3,0,"Gain"
"1:3651",51,"first_win",1141,1,"left",1,"2","first_time",0.6375,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,3,0,"Gain"
"1:3652",52,"first_win",1459,1,"left",1,"2","first_time",0.6625,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,3,1,"Gain"
"1:3653",53,"first_win",587,1,"left",1,"2","first_time",0.6875,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,3,1,"Gain"
"1:3654",54,"first_win",211,0,"right",0.5,"1","first_time",0.7,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,3,1,"Gain"
"1:3655",55,"first_win",72,0,"right",0.5,"1","first_time",0.7125,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,3,1,"Gain"
"1:3656",56,"first_win",220,0,"right",0.5,"1","first_time",0.725,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,3,1,"Gain"
"1:3657",57,"first_win",1102,1,"left",1,"2","first_time",0.75,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,3,1,"Gain"
"1:3658",58,"first_win",68,1,"left",1,"2","first_time",0.775,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,3,1,"Gain"
"1:3659",59,"first_win",692,0,"right",0.5,"1","first_time",0.7875,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,3,1,"Gain"
"1:3660",60,"first_win",41,0,"right",0.5,"1","first_time",0.8,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,3,1,"Gain"
"1:3661",61,"first_win",70,1,"left",1,"2","first_time",0.825,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,4,1,"Gain"
"1:3662",62,"first_win",230,1,"left",1,"2","first_time",0.85,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,4,1,"Gain"
"1:3663",63,"first_win",71,0,"right",0.5,"1","first_time",0.8625,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,4,1,"Gain"
"1:3664",64,"first_win",79,0,"right",0.5,"1","first_time",0.875,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,4,1,"Gain"
"1:3665",65,"first_win",247,0,"right",0.5,"1","first_time",0.8875,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,4,1,"Gain"
"1:3666",66,"first_win",242,1,"left",1,"2","first_time",0.9125,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,4,1,"Gain"
"1:3667",67,"first_win",75,1,"left",1,"2","first_time",0.9375,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,4,1,"Gain"
"1:3668",68,"first_win",61,0,"right",0.5,"1","first_time",0.95,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,4,1,"Gain"
"1:3669",69,"first_win",781,0,"right",0.5,"1","first_time",0.9625,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,4,1,"Gain"
"1:3670",70,"first_win",469,1,"left",0,"2","first_time",0.9625,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,4,1,"Gain"
"1:3671",71,"first_win",239,1,"left",0,"2","first_time",0.9625,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,4,0,"Gain"
"1:3672",72,"first_win",543,1,"left",0,"2","first_time",0.9625,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,4,0,"Gain"
"1:3673",73,"first_win",92,1,"left",1,"2","first_time",0.9875,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,4,0,"Gain"
"1:3674",74,"first_win",72,1,"left",0,"2","first_time",0.9875,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,4,1,"Gain"
"1:3675",75,"first_win",891,1,"left",1,"2","first_time",1.0125,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,4,0,"Gain"
"1:3676",76,"first_win",197,1,"left",1,"2","first_time",1.0375,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,4,1,"Gain"
"1:3677",77,"first_win",16,1,"left",1,"2","first_time",1.0625,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,4,1,"Gain"
"1:3678",78,"first_win",248,1,"left",0,"2","first_time",1.0625,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,4,1,"Gain"
"1:3679",79,"first_win",693,0,"right",0.5,"1","first_time",1.075,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,4,0,"Gain"
"1:3680",80,"first_win",237,0,"right",0.5,"1","first_time",1.0875,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,4,0,"Gain"
"1:3681",81,"first_win",71,0,"right",0.5,"1","first_time",1.1,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,5,0,"Gain"
"1:3682",82,"first_win",81,1,"left",1,"2","first_time",1.125,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,5,0,"Gain"
"1:3683",83,"first_win",810,1,"left",1,"2","first_time",1.15,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,5,1,"Gain"
"1:3684",84,"first_win",1424,1,"left",1,"2","first_time",1.175,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,5,1,"Gain"
"1:3685",85,"first_win",1480,0,"right",0.5,"1","first_time",1.1875,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,5,1,"Gain"
"1:3686",86,"first_win",1475,1,"left",0,"2","first_time",1.1875,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,5,1,"Gain"
"1:3687",87,"first_win",1476,0,"right",0.5,"1","first_time",1.2,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,5,0,"Gain"
"1:3688",88,"first_win",1469,1,"left",0,"2","first_time",1.2,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,5,0,"Gain"
"1:3689",89,"first_win",1463,1,"left",1,"2","first_time",1.225,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,5,0,"Gain"
"1:3690",90,"first_win",752,1,"left",1,"2","first_time",1.25,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,5,1,"Gain"
"1:3691",91,"first_win",261,0,"right",0.5,"1","first_time",1.2625,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,5,1,"Gain"
"1:3692",92,"first_win",364,1,"left",1,"2","first_time",1.2875,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,5,1,"Gain"
"1:3693",93,"first_win",648,1,"left",1,"2","first_time",1.3125,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,5,1,"Gain"
"1:3694",94,"first_win",206,0,"right",0.5,"1","first_time",1.325,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,5,1,"Gain"
"1:3695",95,"first_win",739,0,"right",0.5,"1","first_time",1.3375,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,5,1,"Gain"
"1:3696",96,"first_win",930,1,"left",1,"2","first_time",1.3625,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,5,1,"Gain"
"1:3697",97,"first_win",177,1,"left",0,"2","first_time",1.3625,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,5,1,"Gain"
"1:3698",98,"first_win",1464,1,"left",0,"2","first_time",1.3625,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,5,0,"Gain"
"1:3699",99,"first_win",52,0,"right",0.5,"1","first_time",1.375,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,5,0,"Gain"
"1:3700",100,"first_win",61,0,"right",0.5,"1","first_time",1.3875,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,5,0,"Gain"
"1:3701",1,"second_win",2,NA,NA,-1,NA,"first_time",0,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,1,NA,"Gain"
"1:3702",2,"second_win",735,1,"left",0,"4","first_time",0,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,1,NA,"Gain"
"1:3703",3,"second_win",822,0,"right",0.5,"3","first_time",0.0125,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,1,0,"Gain"
"1:3704",4,"second_win",175,0,"right",0.5,"3","first_time",0.025,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,1,0,"Gain"
"1:3705",5,"second_win",631,0,"right",0.5,"3","first_time",0.0375,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,1,0,"Gain"
"1:3706",6,"second_win",737,0,"right",0.5,"3","first_time",0.05,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,1,0,"Gain"
"1:3707",7,"second_win",1506,0,"right",0.5,"3","first_time",0.0625,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,1,0,"Gain"
"1:3708",8,"second_win",226,0,"right",0.5,"3","first_time",0.075,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,1,0,"Gain"
"1:3709",9,"second_win",1485,0,"right",0.5,"3","first_time",0.0875,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,1,0,"Gain"
"1:3710",10,"second_win",380,1,"left",1,"4","first_time",0.1125,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,1,0,"Gain"
"1:3711",11,"second_win",133,1,"left",0,"4","first_time",0.1125,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,1,1,"Gain"
"1:3712",12,"second_win",1075,0,"right",0.5,"3","first_time",0.125,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,1,0,"Gain"
"1:3713",13,"second_win",744,0,"right",0.5,"3","first_time",0.1375,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,1,0,"Gain"
"1:3714",14,"second_win",793,0,"right",0.5,"3","first_time",0.15,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,1,0,"Gain"
"1:3715",15,"second_win",411,0,"right",0.5,"3","first_time",0.1625,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,1,0,"Gain"
"1:3716",16,"second_win",1030,0,"right",0.5,"3","first_time",0.175,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,1,0,"Gain"
"1:3717",17,"second_win",1158,0,"right",0.5,"3","first_time",0.1875,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,1,0,"Gain"
"1:3718",18,"second_win",253,0,"right",0.5,"3","first_time",0.2,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,1,0,"Gain"
"1:3719",19,"second_win",557,0,"right",0.5,"3","first_time",0.2125,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,1,0,"Gain"
"1:3720",20,"second_win",603,0,"right",0.5,"3","first_time",0.225,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,1,0,"Gain"
"1:3721",21,"second_win",1507,0,"right",0.5,"3","first_time",0.2375,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,2,0,"Gain"
"1:3722",22,"second_win",1505,0,"right",0.5,"3","first_time",0.25,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,2,0,"Gain"
"1:3723",23,"second_win",756,0,"right",0.5,"3","first_time",0.2625,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,2,0,"Gain"
"1:3724",24,"second_win",363,0,"right",0.5,"3","first_time",0.275,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,2,0,"Gain"
"1:3725",25,"second_win",263,0,"right",0.5,"3","first_time",0.2875,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,2,0,"Gain"
"1:3726",26,"second_win",1501,0,"right",0.5,"3","first_time",0.3,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,2,0,"Gain"
"1:3727",27,"second_win",1210,0,"right",0.5,"3","first_time",0.3125,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,2,0,"Gain"
"1:3728",28,"second_win",355,0,"right",0.5,"3","first_time",0.325,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,2,0,"Gain"
"1:3729",29,"second_win",662,0,"right",0.5,"3","first_time",0.3375,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,2,0,"Gain"
"1:3730",30,"second_win",1311,0,"right",0.5,"3","first_time",0.35,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,2,0,"Gain"
"1:3731",31,"second_win",572,0,"right",0.5,"3","first_time",0.3625,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,2,0,"Gain"
"1:3732",32,"second_win",822,0,"right",0.5,"3","first_time",0.375,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,2,0,"Gain"
"1:3733",33,"second_win",1091,0,"right",0.5,"3","first_time",0.3875,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,2,0,"Gain"
"1:3734",34,"second_win",396,0,"right",0.5,"3","first_time",0.4,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,2,0,"Gain"
"1:3735",35,"second_win",69,0,"right",0.5,"3","first_time",0.4125,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,2,0,"Gain"
"1:3736",36,"second_win",1397,0,"right",0.5,"3","first_time",0.425,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,2,0,"Gain"
"1:3737",37,"second_win",359,0,"right",0.5,"3","first_time",0.4375,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,2,0,"Gain"
"1:3738",38,"second_win",220,0,"right",0.5,"3","first_time",0.45,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,2,0,"Gain"
"1:3739",39,"second_win",1497,0,"right",0.5,"3","first_time",0.4625,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,2,0,"Gain"
"1:3740",40,"second_win",1508,0,"right",0.5,"3","first_time",0.475,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,2,0,"Gain"
"1:3741",41,"second_win",1494,0,"right",0.5,"3","first_time",0.4875,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,3,0,"Gain"
"1:3742",42,"second_win",992,0,"right",0.5,"3","first_time",0.5,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,3,0,"Gain"
"1:3743",43,"second_win",1503,0,"right",0.5,"3","first_time",0.5125,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,3,0,"Gain"
"1:3744",44,"second_win",100,0,"right",0.5,"3","first_time",0.525,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,3,0,"Gain"
"1:3745",45,"second_win",476,0,"right",0.5,"3","first_time",0.5375,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,3,0,"Gain"
"1:3746",46,"second_win",739,0,"right",0.5,"3","first_time",0.55,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,3,0,"Gain"
"1:3747",47,"second_win",466,0,"right",0.5,"3","first_time",0.5625,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,3,0,"Gain"
"1:3748",48,"second_win",1510,0,"right",0.5,"3","first_time",0.575,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,3,0,"Gain"
"1:3749",49,"second_win",60,0,"right",0.5,"3","first_time",0.5875,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,3,0,"Gain"
"1:3750",50,"second_win",102,0,"right",0.5,"3","first_time",0.6,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,3,0,"Gain"
"1:3751",51,"second_win",478,0,"right",0.5,"3","first_time",0.6125,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,3,0,"Gain"
"1:3752",52,"second_win",663,0,"right",0.5,"3","first_time",0.625,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,3,0,"Gain"
"1:3753",53,"second_win",1035,0,"right",0.5,"3","first_time",0.6375,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,3,0,"Gain"
"1:3754",54,"second_win",368,0,"right",0.5,"3","first_time",0.65,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,3,0,"Gain"
"1:3755",55,"second_win",3,0,"right",0.5,"3","first_time",0.6625,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,3,0,"Gain"
"1:3756",56,"second_win",213,0,"right",0.5,"3","first_time",0.675,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,3,0,"Gain"
"1:3757",57,"second_win",263,1,"left",1,"4","first_time",0.7,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,3,0,"Gain"
"1:3758",58,"second_win",609,1,"left",1,"4","first_time",0.725,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,3,1,"Gain"
"1:3759",59,"second_win",368,1,"left",1,"4","first_time",0.75,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,3,1,"Gain"
"1:3760",60,"second_win",101,1,"left",0,"4","first_time",0.75,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,3,1,"Gain"
"1:3761",61,"second_win",224,0,"right",0.5,"3","first_time",0.7625,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,4,0,"Gain"
"1:3762",62,"second_win",126,0,"right",0.5,"3","first_time",0.775,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,4,0,"Gain"
"1:3763",63,"second_win",348,0,"right",0.5,"3","first_time",0.7875,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,4,0,"Gain"
"1:3764",64,"second_win",89,0,"right",0.5,"3","first_time",0.8,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,4,0,"Gain"
