"","trial","outcome_condition","rt","chose_risky","key_pressed","reward","color","session","total_earned","participant","condition","video","age","gender","risk_first_to_mind","total_risk","judged_percent","block","last_risk","experiment","PANAS_positive","PANAS_negative","draw_left","draw_right","draw_total","draw_risk"
"1:2863",63,"first_win","312",FALSE,"left",0.5,"3","first_time",0.75,"cd35","General","Restaurant",NA,NA,2.5,0.333333333333333,0,4,0,"Gain",33,13,5.5,4.5,8,4.5
"1:2864",64,"first_win","315",FALSE,"left",0.5,"3","first_time",0.7625,"cd35","General","Restaurant",NA,NA,2.5,0.333333333333333,0,4,0,"Gain",33,13,5.5,4.5,8,4.5
"1:2865",65,"first_win","-1",NA,NA,-1,NA,"first_time",0.7625,"cd35","General","Restaurant",NA,NA,2.5,0.333333333333333,0,4,0,"Gain",33,13,5.5,4.5,8,4.5
"1:2866",66,"first_win","412",FALSE,"left",0.5,"3","first_time",0.775,"cd35","General","Restaurant",NA,NA,2.5,0.333333333333333,0,4,0,"Gain",33,13,5.5,4.5,8,4.5
"1:2867",67,"first_win","409",FALSE,"left",0.5,"3","first_time",0.7875,"cd35","General","Restaurant",NA,NA,2.5,0.333333333333333,0,4,0,"Gain",33,13,5.5,4.5,8,4.5
"1:2868",68,"first_win","366",TRUE,"right",0,"1","first_time",0.7875,"cd35","General","Restaurant",NA,NA,2.5,0.333333333333333,0,4,0,"Gain",33,13,5.5,4.5,8,4.5
"1:2869",69,"first_win","274",FALSE,"left",0.5,"3","first_time",0.8,"cd35","General","Restaurant",NA,NA,2.5,0.333333333333333,0,4,0,"Gain",33,13,5.5,4.5,8,4.5
"1:2870",70,"first_win","269",TRUE,"right",0,"1","first_time",0.8,"cd35","General","Restaurant",NA,NA,2.5,0.333333333333333,0,4,0,"Gain",33,13,5.5,4.5,8,4.5
"1:2871",71,"first_win","393",FALSE,"left",0.5,"3","first_time",0.8125,"cd35","General","Restaurant",NA,NA,2.5,0.333333333333333,0,4,0,"Gain",33,13,5.5,4.5,8,4.5
"1:2872",72,"first_win","453",FALSE,"left",0.5,"3","first_time",0.825,"cd35","General","Restaurant",NA,NA,2.5,0.333333333333333,0,4,0,"Gain",33,13,5.5,4.5,8,4.5
"1:2873",73,"first_win","409",FALSE,"left",0.5,"3","first_time",0.8375,"cd35","General","Restaurant",NA,NA,2.5,0.333333333333333,0,4,0,"Gain",33,13,5.5,4.5,8,4.5
"1:2874",74,"first_win","418",FALSE,"left",0.5,"3","first_time",0.85,"cd35","General","Restaurant",NA,NA,2.5,0.333333333333333,0,4,0,"Gain",33,13,5.5,4.5,8,4.5
"1:2875",75,"first_win","511",FALSE,"left",0.5,"3","first_time",0.8625,"cd35","General","Restaurant",NA,NA,2.5,0.333333333333333,0,4,0,"Gain",33,13,5.5,4.5,8,4.5
"1:2876",76,"first_win","318",FALSE,"left",0.5,"3","first_time",0.875,"cd35","General","Restaurant",NA,NA,2.5,0.333333333333333,0,4,0,"Gain",33,13,5.5,4.5,8,4.5
"1:2877",77,"first_win","346",FALSE,"left",0.5,"3","first_time",0.8875,"cd35","General","Restaurant",NA,NA,2.5,0.333333333333333,0,4,0,"Gain",33,13,5.5,4.5,8,4.5
"1:2878",78,"first_win","295",FALSE,"left",0.5,"3","first_time",0.9,"cd35","General","Restaurant",NA,NA,2.5,0.333333333333333,0,4,0,"Gain",33,13,5.5,4.5,8,4.5
"1:2879",79,"first_win","379",FALSE,"left",0.5,"3","first_time",0.9125,"cd35","General","Restaurant",NA,NA,2.5,0.333333333333333,0,4,0,"Gain",33,13,5.5,4.5,8,4.5
"1:2880",80,"first_win","319",FALSE,"left",0.5,"3","first_time",0.925,"cd35","General","Restaurant",NA,NA,2.5,0.333333333333333,0,4,0,"Gain",33,13,5.5,4.5,8,4.5
"1:2881",81,"first_win","348",TRUE,"right",1,"1","first_time",0.95,"cd35","General","Restaurant",NA,NA,2.5,0.333333333333333,0,5,0,"Gain",33,13,5.5,4.5,8,4.5
"1:2882",82,"first_win","261",FALSE,"left",0.5,"3","first_time",0.9625,"cd35","General","Restaurant",NA,NA,2.5,0.333333333333333,0,5,1,"Gain",33,13,5.5,4.5,8,4.5
"1:2883",83,"first_win","535",FALSE,"left",0.5,"3","first_time",0.975,"cd35","General","Restaurant",NA,NA,2.5,0.333333333333333,0,5,1,"Gain",33,13,5.5,4.5,8,4.5
"1:2884",84,"first_win","474",FALSE,"left",0.5,"3","first_time",0.9875,"cd35","General","Restaurant",NA,NA,2.5,0.333333333333333,0,5,1,"Gain",33,13,5.5,4.5,8,4.5
"1:2885",85,"first_win","310",FALSE,"left",0.5,"3","first_time",1,"cd35","General","Restaurant",NA,NA,2.5,0.333333333333333,0,5,1,"Gain",33,13,5.5,4.5,8,4.5
"1:2886",86,"first_win","446",TRUE,"right",0,"1","first_time",1,"cd35","General","Restaurant",NA,NA,2.5,0.333333333333333,0,5,1,"Gain",33,13,5.5,4.5,8,4.5
"1:2887",87,"first_win","179",FALSE,"left",0.5,"3","first_time",1.0125,"cd35","General","Restaurant",NA,NA,2.5,0.333333333333333,0,5,0,"Gain",33,13,5.5,4.5,8,4.5
"1:2888",88,"first_win","524",FALSE,"left",0.5,"3","first_time",1.025,"cd35","General","Restaurant",NA,NA,2.5,0.333333333333333,0,5,0,"Gain",33,13,5.5,4.5,8,4.5
"1:2889",89,"first_win","309",FALSE,"left",0.5,"3","first_time",1.0375,"cd35","General","Restaurant",NA,NA,2.5,0.333333333333333,0,5,0,"Gain",33,13,5.5,4.5,8,4.5
"1:2890",90,"first_win","251",FALSE,"left",0.5,"3","first_time",1.05,"cd35","General","Restaurant",NA,NA,2.5,0.333333333333333,0,5,0,"Gain",33,13,5.5,4.5,8,4.5
"1:2891",91,"first_win","382",FALSE,"left",0.5,"3","first_time",1.0625,"cd35","General","Restaurant",NA,NA,2.5,0.333333333333333,0,5,0,"Gain",33,13,5.5,4.5,8,4.5
"1:2892",92,"first_win","760",FALSE,"left",0.5,"3","first_time",1.075,"cd35","General","Restaurant",NA,NA,2.5,0.333333333333333,0,5,0,"Gain",33,13,5.5,4.5,8,4.5
"1:2893",93,"first_win","722",FALSE,"left",0.5,"3","first_time",1.0875,"cd35","General","Restaurant",NA,NA,2.5,0.333333333333333,0,5,0,"Gain",33,13,5.5,4.5,8,4.5
"1:2894",94,"first_win","734",FALSE,"left",0.5,"3","first_time",1.1,"cd35","General","Restaurant",NA,NA,2.5,0.333333333333333,0,5,0,"Gain",33,13,5.5,4.5,8,4.5
"1:2895",95,"first_win","552",FALSE,"left",0.5,"3","first_time",1.1125,"cd35","General","Restaurant",NA,NA,2.5,0.333333333333333,0,5,0,"Gain",33,13,5.5,4.5,8,4.5
"1:2896",96,"first_win","668",FALSE,"left",0.5,"3","first_time",1.125,"cd35","General","Restaurant",NA,NA,2.5,0.333333333333333,0,5,0,"Gain",33,13,5.5,4.5,8,4.5
"1:2897",97,"first_win","632",FALSE,"left",0.5,"3","first_time",1.1375,"cd35","General","Restaurant",NA,NA,2.5,0.333333333333333,0,5,0,"Gain",33,13,5.5,4.5,8,4.5
"1:2898",98,"first_win","363",FALSE,"left",0.5,"3","first_time",1.15,"cd35","General","Restaurant",NA,NA,2.5,0.333333333333333,0,5,0,"Gain",33,13,5.5,4.5,8,4.5
"1:2899",99,"first_win","327",FALSE,"left",0.5,"3","first_time",1.1625,"cd35","General","Restaurant",NA,NA,2.5,0.333333333333333,0,5,0,"Gain",33,13,5.5,4.5,8,4.5
"1:2900",100,"first_win","243",FALSE,"left",0.5,"3","first_time",1.175,"cd35","General","Restaurant",NA,NA,2.5,0.333333333333333,0,5,0,"Gain",33,13,5.5,4.5,8,4.5
"1:2901",1,"second_win","1356",FALSE,"left",0.5,"4","first_time",0.0125,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,1,NA,"Gain",34,18,7,4.5,9.5,4.5
"1:2902",2,"second_win","884",FALSE,"left",0.5,"4","first_time",0.025,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,1,NA,"Gain",34,18,7,4.5,9.5,4.5
"1:2903",3,"second_win","899",FALSE,"left",0.5,"4","first_time",0.0375,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,1,NA,"Gain",34,18,7,4.5,9.5,4.5
"1:2904",4,"second_win","735",FALSE,"left",0.5,"4","first_time",0.05,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,1,NA,"Gain",34,18,7,4.5,9.5,4.5
"1:2905",5,"second_win","1139",FALSE,"left",0.5,"4","first_time",0.0625,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,1,NA,"Gain",34,18,7,4.5,9.5,4.5
"1:2906",6,"second_win","794",FALSE,"left",0.5,"4","first_time",0.075,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,1,NA,"Gain",34,18,7,4.5,9.5,4.5
"1:2907",7,"second_win","1441",FALSE,"left",0.5,"4","first_time",0.0875,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,1,NA,"Gain",34,18,7,4.5,9.5,4.5
"1:2908",8,"second_win","798",FALSE,"left",0.5,"4","first_time",0.1,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,1,NA,"Gain",34,18,7,4.5,9.5,4.5
"1:2909",9,"second_win","828",FALSE,"left",0.5,"4","first_time",0.1125,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,1,NA,"Gain",34,18,7,4.5,9.5,4.5
"1:2910",10,"second_win","631",FALSE,"left",0.5,"4","first_time",0.125,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,1,NA,"Gain",34,18,7,4.5,9.5,4.5
"1:2911",11,"second_win","963",TRUE,"right",0,"1","first_time",0.125,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,1,NA,"Gain",34,18,7,4.5,9.5,4.5
"1:2912",12,"second_win","374",FALSE,"left",0.5,"4","first_time",0.1375,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,1,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2913",13,"second_win","450",FALSE,"left",0.5,"4","first_time",0.15,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,1,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2914",14,"second_win","322",FALSE,"left",0.5,"4","first_time",0.1625,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,1,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2915",15,"second_win","441",FALSE,"left",0.5,"4","first_time",0.175,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,1,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2916",16,"second_win","288",FALSE,"left",0.5,"4","first_time",0.1875,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,1,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2917",17,"second_win","403",FALSE,"left",0.5,"4","first_time",0.2,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,1,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2918",18,"second_win","262",FALSE,"left",0.5,"4","first_time",0.2125,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,1,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2919",19,"second_win","355",FALSE,"left",0.5,"4","first_time",0.225,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,1,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2920",20,"second_win","395",FALSE,"left",0.5,"4","first_time",0.2375,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,1,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2921",21,"second_win","474",FALSE,"left",0.5,"4","first_time",0.25,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,2,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2922",22,"second_win","490",FALSE,"left",0.5,"4","first_time",0.2625,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,2,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2923",23,"second_win","722",FALSE,"left",0.5,"4","first_time",0.275,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,2,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2924",24,"second_win","440",FALSE,"left",0.5,"4","first_time",0.2875,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,2,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2925",25,"second_win","642",FALSE,"left",0.5,"4","first_time",0.3,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,2,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2926",26,"second_win","338",FALSE,"left",0.5,"4","first_time",0.3125,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,2,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2927",27,"second_win","506",FALSE,"left",0.5,"4","first_time",0.325,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,2,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2928",28,"second_win","525",FALSE,"left",0.5,"4","first_time",0.3375,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,2,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2929",29,"second_win","315",FALSE,"left",0.5,"4","first_time",0.35,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,2,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2930",30,"second_win","545",FALSE,"left",0.5,"4","first_time",0.3625,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,2,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2931",31,"second_win","384",FALSE,"left",0.5,"4","first_time",0.375,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,2,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2932",32,"second_win","1903",FALSE,"left",0.5,"4","first_time",0.3875,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,2,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2933",33,"second_win","2197",FALSE,"left",0.5,"4","first_time",0.4,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,2,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2934",34,"second_win","3269",FALSE,"left",0.5,"4","first_time",0.4125,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,2,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2935",35,"second_win","997",FALSE,"left",0.5,"4","first_time",0.425,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,2,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2936",36,"second_win","299",FALSE,"left",0.5,"4","first_time",0.4375,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,2,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2937",37,"second_win","574",FALSE,"left",0.5,"4","first_time",0.45,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,2,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2938",38,"second_win","413",FALSE,"left",0.5,"4","first_time",0.4625,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,2,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2939",39,"second_win","684",FALSE,"left",0.5,"4","first_time",0.475,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,2,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2940",40,"second_win","962",FALSE,"left",0.5,"4","first_time",0.4875,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,2,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2941",41,"second_win","632",FALSE,"left",0.5,"4","first_time",0.5,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,3,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2942",42,"second_win","329",FALSE,"left",0.5,"4","first_time",0.5125,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,3,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2943",43,"second_win","798",FALSE,"left",0.5,"4","first_time",0.525,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,3,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2944",44,"second_win","1069",FALSE,"left",0.5,"4","first_time",0.5375,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,3,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2945",45,"second_win","699",FALSE,"left",0.5,"4","first_time",0.55,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,3,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2946",46,"second_win","449",FALSE,"left",0.5,"4","first_time",0.5625,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,3,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2947",47,"second_win","135",FALSE,"left",0.5,"4","first_time",0.575,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,3,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2948",48,"second_win","525",FALSE,"left",0.5,"4","first_time",0.5875,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,3,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2949",49,"second_win","483",FALSE,"left",0.5,"4","first_time",0.6,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,3,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2950",50,"second_win","232",FALSE,"left",0.5,"4","first_time",0.6125,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,3,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2951",51,"second_win","263",FALSE,"left",0.5,"4","first_time",0.625,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,3,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2952",52,"second_win","447",FALSE,"left",0.5,"4","first_time",0.6375,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,3,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2953",53,"second_win","403",FALSE,"left",0.5,"4","first_time",0.65,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,3,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2954",54,"second_win","287",FALSE,"left",0.5,"4","first_time",0.6625,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,3,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2955",55,"second_win","364",FALSE,"left",0.5,"4","first_time",0.675,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,3,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2956",56,"second_win","457",FALSE,"left",0.5,"4","first_time",0.6875,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,3,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2957",57,"second_win","207",FALSE,"left",0.5,"4","first_time",0.7,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,3,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2958",58,"second_win","823",FALSE,"left",0.5,"4","first_time",0.7125,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,3,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2959",59,"second_win","517",FALSE,"left",0.5,"4","first_time",0.725,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,3,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2960",60,"second_win","431",FALSE,"left",0.5,"4","first_time",0.7375,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,3,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2961",61,"second_win","54",FALSE,"left",0.5,"4","first_time",0.75,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,4,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2962",62,"second_win","1330",FALSE,"left",0.5,"4","first_time",0.7625,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,4,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2963",63,"second_win","705",FALSE,"left",0.5,"4","first_time",0.775,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,4,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2964",64,"second_win","268",FALSE,"left",0.5,"4","first_time",0.7875,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,4,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2965",65,"second_win","1",FALSE,"left",0.5,"4","first_time",0.8,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,4,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2966",66,"second_win","287",FALSE,"left",0.5,"4","first_time",0.8125,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,4,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2967",67,"second_win","437",FALSE,"left",0.5,"4","first_time",0.825,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,4,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2968",68,"second_win","332",FALSE,"left",0.5,"4","first_time",0.8375,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,4,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2969",69,"second_win","451",FALSE,"left",0.5,"4","first_time",0.85,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,4,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2970",70,"second_win","915",FALSE,"left",0.5,"4","first_time",0.8625,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,4,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2971",71,"second_win","354",TRUE,"right",1,"1","first_time",0.8875,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,4,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2972",72,"second_win","1288",TRUE,"right",0,"1","first_time",0.8875,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,4,1,"Gain",34,18,7,4.5,9.5,4.5
"1:2973",73,"second_win","719",FALSE,"left",0.5,"4","first_time",0.9,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,4,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2974",74,"second_win","687",FALSE,"left",0.5,"4","first_time",0.9125,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,4,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2975",75,"second_win","404",TRUE,"right",1,"1","first_time",0.9375,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,4,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2976",76,"second_win","897",FALSE,"left",0.5,"4","first_time",0.95,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,4,1,"Gain",34,18,7,4.5,9.5,4.5
"1:2977",77,"second_win","487",TRUE,"right",1,"1","first_time",0.975,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,4,1,"Gain",34,18,7,4.5,9.5,4.5
"1:2978",78,"second_win","314",FALSE,"left",0.5,"4","first_time",0.9875,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,4,1,"Gain",34,18,7,4.5,9.5,4.5
"1:2979",79,"second_win","398",TRUE,"right",0,"1","first_time",0.9875,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,4,1,"Gain",34,18,7,4.5,9.5,4.5
"1:2980",80,"second_win","459",TRUE,"right",0,"1","first_time",0.9875,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,4,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2981",81,"second_win","234",FALSE,"left",0.5,"4","first_time",1,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,5,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2982",82,"second_win","575",FALSE,"left",0.5,"4","first_time",1.0125,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,5,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2983",83,"second_win","197",TRUE,"right",0,"1","first_time",1.0125,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,5,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2984",84,"second_win","269",FALSE,"left",0.5,"4","first_time",1.025,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,5,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2985",85,"second_win","625",FALSE,"left",0.5,"4","first_time",1.0375,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,5,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2986",86,"second_win","397",FALSE,"left",0.5,"4","first_time",1.05,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,5,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2987",87,"second_win","284",TRUE,"right",1,"1","first_time",1.075,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,5,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2988",88,"second_win","710",FALSE,"left",0.5,"4","first_time",1.0875,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,5,1,"Gain",34,18,7,4.5,9.5,4.5
"1:2989",89,"second_win","594",TRUE,"right",1,"1","first_time",1.1125,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,5,1,"Gain",34,18,7,4.5,9.5,4.5
"1:2990",90,"second_win","434",TRUE,"right",1,"1","first_time",1.1375,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,5,1,"Gain",34,18,7,4.5,9.5,4.5
"1:2991",91,"second_win","689",FALSE,"left",0.5,"4","first_time",1.15,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,5,1,"Gain",34,18,7,4.5,9.5,4.5
"1:2992",92,"second_win","536",FALSE,"left",0.5,"4","first_time",1.1625,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,5,1,"Gain",34,18,7,4.5,9.5,4.5
"1:2993",93,"second_win","300",FALSE,"left",0.5,"4","first_time",1.175,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,5,1,"Gain",34,18,7,4.5,9.5,4.5
"1:2994",94,"second_win","193",TRUE,"right",1,"1","first_time",1.2,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,5,1,"Gain",34,18,7,4.5,9.5,4.5
"1:2995",95,"second_win","535",TRUE,"right",1,"1","first_time",1.225,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,5,1,"Gain",34,18,7,4.5,9.5,4.5
"1:2996",96,"second_win","934",TRUE,"right",0,"1","first_time",1.225,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,5,1,"Gain",34,18,7,4.5,9.5,4.5
"1:2997",97,"second_win","780",TRUE,"right",1,"1","first_time",1.25,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,5,0,"Gain",34,18,7,4.5,9.5,4.5
"1:2998",98,"second_win","530",TRUE,"right",1,"1","first_time",1.275,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,5,1,"Gain",34,18,7,4.5,9.5,4.5
"1:2999",99,"second_win","267",FALSE,"left",0.5,"4","first_time",1.2875,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,5,1,"Gain",34,18,7,4.5,9.5,4.5
"1:3000",100,"second_win","281",TRUE,"right",1,"1","first_time",1.3125,"cd36","Episodic","Restaurant",NA,NA,2.5,0.17,66.66,5,1,"Gain",34,18,7,4.5,9.5,4.5
"1:3001",1,"first_win","3567",TRUE,"left",1,"2","first_time",0.025,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,1,NA,"Gain",29,12,6.5,7.5,12,6.5
"1:3002",2,"first_win","2718",TRUE,"left",0,"2","first_time",0.025,"cd37","Episodic","Hospital",NA,NA,2.5,0.646464646464647,50,1,1,"Gain",29,12,6.5,7.5,12,6.5
